,DATE,TIME,ALARM_STATUS,species,CO2,CO2_dry,CH4,CH4_dry,H2O,CH4_cal,CO2_cal,latitude,longitude,accuracy,altitude,speed
1100,2021-08-15,18:52:12,0.0,2.5,479.1206181,490.4416529,2.08701763835,2.1260382524,1.4931219848,2.13401470595336,495.07753944551996,53.54728839,9.99357593,20.0,62.2,0.0
1101,2021-08-15,18:52:12.924000,0.0,2.0,479.1206181,490.4416529,2.0883062237,2.1260382524,1.4931219848,2.13401470595336,495.07753944551996,53.54728839,9.99357593,20.0,62.2,0.0
1102,2021-08-15,18:52:13,0.0,1.5,486.44782902,490.4416529,2.0883062237,2.1260382524,1.4931219848,2.13401470595336,495.07753944551996,53.54728839,9.99357593,20.0,62.2,0.0
1103,2021-08-15,18:52:13.835000,0.0,1.0,493.77503994,490.4416529,2.0883062237,2.1260382524,1.4931219848,2.13401470595336,495.07753944551996,53.54728839,9.99357593,20.0,62.2,0.0
1104,2021-08-15,18:52:14,0.0,2.0,493.77503994,497.944672255,2.0883062237,2.1273609883,1.4935184061,2.1353392936836197,502.6465853708439,53.54728839,9.99357593,20.0,62.2,0.0
1105,2021-08-15,18:52:14.345000,0.0,3.0,493.77503994,505.44769161,2.0883062237,2.1286837242,1.4939148274,2.13666388141388,510.21563129616794,53.54728839,9.99357593,17.5,62.2,0.0
1106,2021-08-15,18:52:15,0.0,2.5,493.77503994,505.44769161,2.0856033026,2.1286837242,1.4939148274,2.13666388141388,510.21563129616794,53.54728839,9.99357593,15.0,62.2,0.0
1107,2021-08-15,18:52:15.904000,0.0,2.0,493.77503994,505.44769161,2.0829003815,2.1286837242,1.4939148274,2.13666388141388,510.21563129616794,53.54728839,9.99357593,15.0,62.2,0.0
1108,2021-08-15,18:52:16,0.0,1.5,499.379772915,505.44769161,2.0829003815,2.1286837242,1.4939148274,2.13666388141388,510.21563129616794,53.54728839,9.99357593,15.0,62.2,0.0
1109,2021-08-15,18:52:16.805000,0.0,1.0,504.98450589,505.44769161,2.0829003815,2.1286837242,1.4939148274,2.13666388141388,510.21563129616794,53.54728839,9.99357593,12.5,62.2,0.0625
1110,2021-08-15,18:52:17,0.0,2.0,504.98450589,511.197842185,2.0829003815,2.12597210665,1.49669290555,2.13394846759931,516.016383196228,53.54728839,9.99357593,10.0,62.2,0.125
1111,2021-08-15,18:52:17.305000,0.0,3.0,504.98450589,516.94799276,2.0829003815,2.1232604891,1.4994709837,2.13123305378474,521.8171350962881,53.54728839,9.99357593,10.0,62.2,0.1565
1112,2021-08-15,18:52:18,0.0,2.5,504.98450589,516.94799276,2.3982073339000003,2.1232604891,1.4994709837,2.13123305378474,521.8171350962881,53.54728839,9.99357593,10.0,62.2,0.188
